date,employee_title,location,employee_status,review_title,years_at_company,helpful,pros,cons,advice_to_mgmt,rating_overall,rating_balance,rating_culture,rating_career,rating_comp,rating_mgmt,recommends,positive_outlook,approves_of_CEO
Wed Nov 02 2016 07:39:05 GMT-0400 (Eastern Daylight Time),,, ,Emerging Market Analyst,I worked at D. E. Shaw & Co. - Investment Firm,2,Encourage independent work and a strong drive for success. The managing directors are very hand's on and helpful in day to day tasks.,The environment can be pretty daunting. The stress level is very high but the rewards are even higher.,,4.0,2.0,2.0,4.0,5.0,4.0,,,
Wed Oct 12 2016 15:52:58 GMT-0400 (Eastern Daylight Time),,, ,Deshaw,I worked at D. E. Shaw & Co. - Investment Firm,1,Great perks and smart people,Air conditioning was too cold,,3.0,,,,,,,,
Fri Aug 26 2016 06:32:30 GMT-0400 (Eastern Daylight Time), Executive Assistant,,Current Employee ,Great Place,I have been working at D. E. Shaw & Co. - Investment Firm full-time for more than a year,3,Everything you would want in terms of an organization. Great perks and great benefit. Constantly shifting to adjust to industry standards. Competitive salary.,Not much I can think of.,,5.0,4.0,5.0,4.0,5.0,4.0,Recommends,Positive Outlook,
Thu Jul 28 2016 15:18:06 GMT-0400 (Eastern Daylight Time), Systems Administrator,"New York, NY",Former Employee ,Excellent company & Culture,I worked at D. E. Shaw & Co. - Investment Firm full-time for less than a year,3,- Competitive pay - Great and relaxed company culture - Highly intelligent employees - Great benefits,"- Very flat Hierarchy, so not too much room for promotion. - Company lunches are very limited most of the time to a specific type of food.",,5.0,4.0,5.0,2.0,5.0,4.0,Recommends,Positive Outlook,
Tue Aug 09 2016 12:04:07 GMT-0400 (Eastern Daylight Time),,, ,A great team!,I have been working at D. E. Shaw & Co. - Investment Firm,0,Extremely talented people and great benefits.,Expectations are high but that's more of a challenge than a con.,,4.0,3.0,4.0,4.0,4.0,4.0,Recommends,,Approves of CEO
Thu Apr 07 2016 14:02:13 GMT-0400 (Eastern Daylight Time),,,Current Employee ,Rigorous work environment with brilliant peers,I have been working at D. E. Shaw & Co. - Investment Firm full-time for more than a year,17,"-High standards - A great environment for those early in their careers--you will learn how to hold yourself to higher standards, make thoughtful, data-driven decisions, and deliver highly analytical work. In turn, you work with people who are similarly hard-working. -Brilliant coworkers - D. E. Shaw has very high hiring standards, so you are surrounded by incredible people. Not only are the employees brilliant, but they are also often talented beyond the workplace--D. E. Shaw prizes those with ""other agendas"", be it music, art, theater, etc. -Lenient work hours - As a perpetual night owl, the flexibility here has been a godsend. Managers tend to be very understanding with PTO and working from home. -Amazing benefits - They care about taking care of their employees. Not only are there intellectual talks onsite, museum memberships, an onsite gym and fitness reimbursements, ergonomic assessments, loaded pantries, nap pods, incredible swag, etc. BUT the folks in HC are incredibly attentive and accommodating. They gave me passport renewal advice, helped me sort out an erroneous out-of-network charge, and took my suggestion for a speaking event.",- You can't phone things in; you are accountable for your work and will know when it's not up to snuff. - The salsa should be on the same floor as the tortilla chips.,,5.0,5.0,5.0,3.0,5.0,4.0,Recommends,Positive Outlook,No opinion of CEO
Wed Apr 13 2016 15:29:05 GMT-0400 (Eastern Daylight Time), Vice President,"New York, NY",Current Employee ,A collegial and welcoming environment where smart people of any background are wanted.,I have been working at D. E. Shaw & Co. - Investment Firm full-time for more than 5 years,4,"People here are smart. The culture rewards asking questions and thinking rigorously, and collaboration is common. Not a lot of hierarchy compared to many other firms. Stable and low turnover. Pay is good.","Stability and low turnover mean that it's probably harder to move up and make a lot of money relative to some other places. Another way to look at that is that you need to be really impressive to meaningfully progress here. Also, there isn't necessarily a set path for progressing, and self motivation is probably more important here than at larger institutions with predefined tracks.",,5.0,5.0,5.0,5.0,5.0,5.0,Recommends,Positive Outlook,Approves of CEO
Wed Mar 16 2016 09:45:12 GMT-0400 (Eastern Daylight Time),,"New York, NY",Current Employee ,Top notch working environment,I have been working at D. E. Shaw & Co. - Investment Firm full-time for more than 3 years,0,"-Uncompromising on ethics, intellectual rigor, meritocratic values, and effective communication -Excellent snacks! -Casual work environment, both in dress and in style of interaction -Exceedingly careful to make sure each employee is happy with their work/life balance -A totally unique culture which promotes work satisfaction as well as cohesion within groups as well as across departments","-The ping pong area is a bit small, though I'm excited to see what it looks like after the renovations are done!",,5.0,5.0,5.0,5.0,5.0,5.0,Recommends,Positive Outlook,Approves of CEO
Mon Feb 29 2016 15:29:36 GMT-0500 (Eastern Standard Time),,"New York, NY","Anonymous Employee in New York, NY",Fantastic company- great opportunities,I have been working at D. E. Shaw & Co. - Investment Firm,0,-Intellectually charged work environment -Highest caliber technical talent -Colleagues who are eager to help one another and collaborate -Great HR and company infrastructure -Interesting problems/real world solutions,"-Ambiguous identity, toes the line between Finance, Tech, and Academia. -Demanding interview process.",,5.0,5.0,5.0,5.0,5.0,5.0,Recommends,Positive Outlook,Approves of CEO
Sat Jan 02 2016 01:39:26 GMT-0500 (Eastern Standard Time), Software Development Engineer,"New York, NY",Current Employee ,Member technical,I have been working at D. E. Shaw & Co. - Investment Firm full-time for more than a year,1,Nice platform to leverage your Financial Learning by using technology.,Not much technically Sound company.,,3.0,,,,,,,,
Fri Dec 04 2015 07:17:06 GMT-0500 (Eastern Standard Time), Executive Assistant,"New York, NY",Former Employee ,Best job ever!,I worked at D. E. Shaw & Co. - Investment Firm full-time for more than a year,0,"I was never questioned about how/why I performed any aspect of my job. Had full trust of all senior managers. A truely liberating experience! In addition, the background diversity, and brilliance, of my co-workers made for an amaxing work environment. Excellent benefit package, and very generous bonus.",None. Zero. Zip. Nada.,,5.0,5.0,5.0,5.0,5.0,5.0,Recommends,Positive Outlook,
Sun Dec 13 2015 17:11:34 GMT-0500 (Eastern Standard Time),,"New York, NY"," in New York, NY",Finance Associate,I worked at D. E. Shaw & Co. - Investment Firm for more than a year,0,"Good culture and benefits, friendly colleague",work life balance. Can work long hours,,4.0,3.0,4.0,4.0,4.0,3.0,Recommends,Positive Outlook,
Wed Dec 09 2015 10:45:11 GMT-0500 (Eastern Standard Time),,,Current Employee ,Overall great place to work,I have been working at D. E. Shaw & Co. - Investment Firm full-time,0,-Great people. -Great benefits. -Opportunities for growth. -Good work/life balance.,-More direct feedback from managers would be helpful. -Larger company so more politics to deal with than you might find at smaller company.,,4.0,5.0,3.0,5.0,,,Recommends,Positive Outlook,Approves of CEO
Wed Nov 18 2015 18:00:52 GMT-0500 (Eastern Standard Time),,"New York, NY",Current Employee ,Highest ethical standards and great people,I have been working at D. E. Shaw & Co. - Investment Firm full-time for more than a year,1,"The people are not only brilliant, but interesting, quirky, and kind. I feel well taken care of as an employee. D. E. Shaw also holds itself to the highest standards in everything they do: work, ethics, care for employees.",None that I can really think of! It can be a little intimidating to be around so many smart people and you have to hold yourself to the same high standard that the firm sticks to I guess but that's a good thing.,,5.0,5.0,5.0,5.0,5.0,5.0,Recommends,Positive Outlook,Approves of CEO
Wed Sep 02 2015 19:24:56 GMT-0400 (Eastern Daylight Time),,"New York, NY"," in New York, NY",Amazing place to work,I have been working at D. E. Shaw & Co. - Investment Firm,1,+smartest people I've ever worked with +relentless drive to be the best investment management firm +strong emphasis on developing employees,- nothing comes to mind,,5.0,5.0,5.0,5.0,5.0,5.0,Recommends,Positive Outlook,Approves of CEO
Fri Sep 04 2015 20:09:16 GMT-0400 (Eastern Daylight Time), Senior Business Analyst,"New York, NY",Current Employee ,Best of the best,I have been working at D. E. Shaw & Co. - Investment Firm full-time for more than 5 years,2,"Great people --some of the brightest I've encountered in my life-- and a very competent CEO. The workplace is definitely competitive and relentless, but in a way that pushes you to do better. Good management and room for career development is also clearly shown.","Everyone is on their 'A' game... so don't expect anyone to treat you like a child and hold your hand. People are definitely not as lenient and ""friendly"", and everyone expects immediate results.",,4.0,3.0,4.0,4.0,4.0,4.0,Recommends,Positive Outlook,
Sun Jun 21 2015 09:33:58 GMT-0400 (Eastern Daylight Time),,"New York, NY",Current Employee ,Excellent Environment!,I have been working at D. E. Shaw & Co. - Investment Firm full-time for more than 3 years,3,"- Extremely high caliber colleagues - you are truly working with some of the smartest people in the world. And they are super nice to boot! - Flexibility/Little ""face time"" - only important that you get the job done - Competitive compensation - Great benefits/perks - from health insurance to highly subsidized gym memberships to awesome company parties.","- Not a place to work if you want to ""phone it in"" - people are on their game and love intellectual challenge. Expect to learn something new every day.",,5.0,,,,,,Recommends,Positive Outlook,Approves of CEO
Mon Jun 08 2015 14:16:00 GMT-0400 (Eastern Daylight Time),,,Former Employee ,Best perk: the people,I worked at D. E. Shaw & Co. - Investment Firm full-time for more than 3 years,2,"The best part of working at Shaw was getting to know my co-workers...intelligent, interesting people with all kinds of educational backgrounds...not just stuffy finance guys. Also, can't complain about no dress code, great snacks, company parties...","When I left, the company was becoming more ""corporate"" and had less and less of the casual start-up vibe...no idea how it's changed in the years since I moved on.",,5.0,5.0,5.0,4.0,5.0,3.0,Recommends,Positive Outlook,Approves of CEO
Fri Jun 12 2015 13:06:31 GMT-0400 (Eastern Daylight Time), Quantitative Analyst,"New York, NY",Current Employee ,Not a good place,I have been working at D. E. Shaw & Co. - Investment Firm full-time for more than 8 years,32,* Smart people. * Food surprises. * Nice snacks in the office. * Interesting work. * Good perks.,"* Cut throat atmosphere. It's dog eat dog. Managers and their direct reports are competing for a slice of the same pie. Search for ""I actually never really intended to stay in finance, it was just the only real job I could get with my number theory skills."" using your favorite search engine. * Extremely high pay inequality. Entry quants and developers are making $200-250K while MDs are making $5-10M and the head honcho is making $50-100M. Meanwhile the original founder is raking in $500M+ and doesn't even show up to work any more. * Pay is opaque. You'll get a raise, you won't know why. Your pay will get cut, you won't know why. Bonuses given only annually. * Failure rate of projects is extremely high (90%+). * Nobody here knows how to manage well. You'll be micromanaged until you need to see a shrink. Stifling atmosphere. * All the best people have left owing to the above issues. Some groups have attrition as high as 30% / year. People leaving both from the top and the bottom. * Company's best days are behind it. * Amount of hard work required to be ""successful"" is insane these days. All the low hanging fruit has been eaten. You will have to achieve several Einsteins in a row to make money here. * Your success depends on not only how hard you work, but mostly on which projects get assigned to you. Projects vary widely in their chances of success and their difficulty level. If you get difficult, unlikely to succeed projects, you won't be successful. You will then be perceived as being stupid. This will lead to you not getting good projects in the future. The vicious death spiral will lead to you quitting. The people running the show don't want to understand this because they enjoy their feeling of superiority for having succeeded and being able to call you a stupid failure. * For developers - ancient tech stack. They laugh at the idea of contributing to the open source community. They are insular, outdated, and way behind the times. You will get tired of it quickly. * Laptops only by special request. You'll be chained to an aging Dell desktop machine running an old version of Windows. * Secretive. Little collaboration. Sharing of work and results limited to tiny peer groups (2-5 people). * Slippery recruiting. ""Sell days"" in which you'll be lied to in the face until you join.",,1.0,1.0,1.0,1.0,1.0,1.0,Doesn't Recommend,Negative Outlook,Disapproves of CEO
Tue May 26 2015 11:13:39 GMT-0400 (Eastern Daylight Time),,"New York, NY"," in New York, NY",Software developer,I have been working at D. E. Shaw & Co. - Investment Firm,0,A lot of challenging work. Working with very smart people. Good work/life balance.,"The project focus is mainly short-term. This could be a good strategy for smaller companies, but for such a big company they could probably allow themselves to do some longer term research.",,5.0,5.0,5.0,5.0,4.0,4.0,Recommends,Positive Outlook,Approves of CEO
Mon May 25 2015 14:05:59 GMT-0400 (Eastern Daylight Time),,,Former Employee ,The D. E. Shaw group,I worked at D. E. Shaw & Co. - Investment Firm full-time,2,"+ Overall, very smart, friendly, dedicated colleagues. + Ideas-oriented, meritocratic. + Firm cares about getting things right. + Culture prizes clear, rigorous communication. + No dress code.",- Some cultural dilution as the firm expanded over the last decade. - Career development could be improved for certain roles.,,4.0,,,,,,Recommends,,Approves of CEO
Thu Jan 22 2015 11:27:14 GMT-0500 (Eastern Standard Time), Quantitative Analyst,"New York, NY",Current Employee ,Great place to work for a quant,I have been working at D. E. Shaw & Co. - Investment Firm full-time for more than 8 years,7,Extremely Intelligent and hardworking coworkers Great work/life balance Great compensation if you contribute All around classy organization,The food court can be improved (where are my pistachios?),,5.0,5.0,5.0,4.0,5.0,5.0,Recommends,Positive Outlook,Approves of CEO
Wed Feb 18 2015 21:14:58 GMT-0500 (Eastern Standard Time),,"New York, NY",Current Employee ,Not a private equity firm,I have been working at D. E. Shaw & Co. - Investment Firm full-time for more than 3 years,3,"Very, very smart team throughout the organization - the hiring bar is high and it shows with everyone you meet.","A very strong quantitative shop, but this short-term trading mentality overcomes the opportunity in illiquid private equity investing. Private equity time horizons and decision criteria just don't resonate with the vast majority of the broader organization.",,2.0,4.0,4.0,3.0,3.0,3.0,Recommends,Neutral Outlook,No opinion of CEO
Wed Jan 21 2015 11:39:10 GMT-0500 (Eastern Standard Time), Vice President,,Former Employee ,"Academic atmosphere, ""out of the box"" thinkers",I worked at D. E. Shaw & Co. - Investment Firm full-time for more than 5 years,2,"Awesome work environment, everyone you encounter is extremely intelligent and generally helpful. Awesome benefits, great learning environment.",No vacation policy (at least when I was there) sounded like an awesome perk... but then it was so hard to really ever get away that folks ended up not really taking extended vacations at all. I hear they were considering implementing a more structured vacation policy but do not know if they finally succeeded in doing so.,,5.0,4.0,5.0,5.0,5.0,4.0,Recommends,Neutral Outlook,
Wed Jan 14 2015 20:37:16 GMT-0500 (Eastern Standard Time),,, ,Not a great place to work,I have been working at D. E. Shaw & Co. - Investment Firm,0,"- Perks, Salary and smart people","- Work is boring, very old technology. No scope to improve",,3.0,2.0,4.0,2.0,4.0,2.0,Recommends,,
Fri Nov 21 2014 11:19:54 GMT-0500 (Eastern Standard Time), Strategic Growth Associate,"New York, NY",Former Employee ,Great coworkers and work/life balance,I worked at D. E. Shaw & Co. - Investment Firm full-time for more than 3 years,4,"Good compensation for a liberal arts major. Very smart, interesting coworkers. Great benefits and perks---you don't appreciate free snacks, 100% paid health, 401K matching and gym memberships until you leave!!","Managers aren't always the best people managers, just someone who's been there for a while and good at the other parts of their job. Much more standard corporate than it used to be.",,4.0,5.0,4.0,4.0,5.0,4.0,Recommends,,Approves of CEO
Fri Oct 24 2014 11:30:17 GMT-0400 (Eastern Daylight Time),,"New York, NY",Former Employee ,"Wonderful people, great compensation",I worked at D. E. Shaw & Co. - Investment Firm full-time for more than a year,1,"Best work environment, people, and compensation of anywhere I've worked in my 15 year career. I'd work there again if they had offices in the city where I currently live.",None. This company is an oasis.,,5.0,5.0,5.0,5.0,5.0,4.0,Recommends,,Approves of CEO
Wed Nov 05 2014 12:05:53 GMT-0500 (Eastern Standard Time),,"New York, NY",Former Employee ,Good employer.,I worked at D. E. Shaw & Co. - Investment Firm full-time for more than 3 years,0,"Pretty good compensation, decent perks and work-life balance. Very ethical, strong emphasis on compliance and adherence to rules. Hard working and dedicated staff that works hard to do what is right for the investor.",Insular. A sense of not invented here when it comes to embracing external ideas.,,4.0,4.0,4.0,3.0,4.0,4.0,Recommends,Neutral Outlook,No opinion of CEO
Wed Oct 15 2014 17:44:08 GMT-0400 (Eastern Daylight Time),,"New York, NY",Former Employee ,"Not your average hedge fund, in the best way possible",I worked at D. E. Shaw & Co. - Investment Firm full-time for more than 5 years,0,"Great culture, wonderful people, smart management, plenty of opportunity.","Serious hours and expectations, average compensation for field.",,5.0,4.0,4.0,4.0,4.0,4.0,Recommends,,Approves of CEO
Thu Aug 14 2014 13:12:59 GMT-0400 (Eastern Daylight Time),,, ,Good firm.,I worked at D. E. Shaw & Co. - Investment Firm,0,"Culture, compensation, perks, smart employees.",Not as many users since its just the D E Shaw traders using the products developed.,,4.0,3.0,4.0,3.0,4.0,3.0,Recommends,,
Tue Jul 15 2014 07:51:46 GMT-0400 (Eastern Daylight Time),,"New York, NY",Former Employee ,nice first job.,I worked at D. E. Shaw & Co. - Investment Firm full-time for more than a year,1,"good pay, smart and very nice people to work with, good learning experience.",not much sharing of knowledge. low mobility within teams. will be put into a certain area of focus at the beginning of your job and it is hard to move around.,,4.0,,,,,,,,
Fri Jun 27 2014 12:29:42 GMT-0400 (Eastern Daylight Time), Financial Analyst,"New York, NY",Current Employee ,Unique culture,I have been working at D. E. Shaw & Co. - Investment Firm full-time for more than 3 years,0,"Crazy smart people. Very thoughtful and engaged management. Strong, consistent culture. This is the Google of Wall Street.",Doesn't pay as high as other firms. Slow to embrace change. Management can be a bit too hands-off.,,5.0,5.0,5.0,5.0,5.0,5.0,Recommends,Positive Outlook,Approves of CEO
Sun Jun 01 2014 01:57:49 GMT-0400 (Eastern Daylight Time), Xyz,,Current Employee ,Great place to work,I have been working at D. E. Shaw & Co. - Investment Firm full-time,0,"Free food, good facilities, flexible working hours.",Growth plan for technologist is not clear.,,4.0,4.0,4.0,4.0,4.0,3.0,Recommends,Neutral Outlook,Approves of CEO
Wed Mar 19 2014 18:35:10 GMT-0400 (Eastern Daylight Time),,"New York, NY",Former Employee ,great place to work.,I worked at D. E. Shaw & Co. - Investment Firm full-time for more than 3 years,0,"extremely intelligent coworkers, great perks, a chance for career growth if you're interested and you're smart. office culture is geeky and great.","flattish structure can be confusing, salaries are not as good as comparable hedge funds, company went downhill a bit after the crash.",,4.0,,,,,,,,
Tue Mar 18 2014 14:06:12 GMT-0400 (Eastern Daylight Time),,"New York, NY",Current Employee ,Manager,I have been working at D. E. Shaw & Co. - Investment Firm full-time for less than a year,0,Work culture & Challenging work environment. I have been working in this company for several years and really find this company to be a great place to work with. You get an opportunity to work with some amazing people here,Work-life balance could be improved,,4.0,3.0,4.0,4.0,4.0,4.0,Recommends,Positive Outlook,Approves of CEO
Thu Feb 13 2014 13:32:51 GMT-0500 (Eastern Standard Time), Manager,"New York, NY",Former Employee ,"Great people, perfectionist work environment",I worked at D. E. Shaw & Co. - Investment Firm full-time for more than a year,1,"Focus on learning; challenging work; great colleagues with interesting backgrounds. This place is full of non-finance folks who know their stuff. The ecletic backgrounds make it a fantastic and interesting place to work. Upper management does a lot to make it a great place to work, offering lots of great perks and depending on the department, lots of room to grow, both personally and professionaly.","Some groups far more intense than others. Some managers very difficult to work for and it can go unnoticed or purposefully unnoticied. Most employees are very friendly, however it can be a bit snobby/elitist.",,5.0,2.0,4.0,3.0,5.0,3.0,Recommends,,Approves of CEO
Thu Feb 06 2014 16:02:45 GMT-0500 (Eastern Standard Time), Associate,"New York, NY",Former Employee ,"Great environment, brilliant people, probably only a great career choice for quants.",I worked at D. E. Shaw & Co. - Investment Firm full-time for more than 5 years,0,"Excellent leadership, great culture, smart coworkers, a chance for non-traditional finance employees to apply their smarts on a blue chip stage. Decent perks, and, in many cases, humane hours.","Limited career advancement opportunities in many verticals, high-ish turnover, limited opportunities for mentor relationships, introverted employee base. Not an aggressive posture, has been fairly defensive since financial crisis.",,3.0,3.0,5.0,2.0,4.0,4.0,Recommends,Neutral Outlook,Approves of CEO
Mon Nov 04 2013 11:45:14 GMT-0500 (Eastern Standard Time), Associate,"New York, NY",Current Employee ,Brilliant experience,I have been working at D. E. Shaw & Co. - Investment Firm full-time for less than a year,0,"Work culture, brilliant people, opportunity to work on different things, good pay","narrow scope, limited exposure, long hours",,4.0,4.0,5.0,4.0,5.0,4.0,Recommends,Positive Outlook,Approves of CEO
Fri Jul 26 2013 12:26:52 GMT-0400 (Eastern Daylight Time), Proprietary Trader,"New York, NY",Former Employee ,D.E. Shaw was a great place for me to begin and finish my career in finance.,I worked at D. E. Shaw & Co. - Investment Firm full-time for more than a year,2,"great culture, smart people--very smarty people. learn a lot; get much more experience and responsibility than one would get at sell-side.","worked there during the financial crisis so I didn't always get the information and help I needed. much more institutional and ""corporate"" than they want you to think.",,5.0,5.0,5.0,4.0,4.0,4.0,Recommends,,No opinion of CEO
Fri Jun 28 2013 12:35:25 GMT-0400 (Eastern Daylight Time), Generalist,"New York, NY",Current Employee ,"It's been wonderful working here. I've learned a ton, been well compensated and received amazing benefits.",I have been working at D. E. Shaw & Co. - Investment Firm full-time for more than 3 years,1,"The people are incredibly smart, yet the culture is casual.",The opportunities for advancement are limited.,,4.0,5.0,4.0,3.0,4.0,5.0,Recommends,,Approves of CEO
Sun Jun 09 2013 10:41:25 GMT-0400 (Eastern Daylight Time), Research Scientist,"New York, NY",Former Employee ,Intellectually rewarding experience,I worked at D. E. Shaw & Co. - Investment Firm full-time for more than 8 years,0,Work with a collection of the brightest minds in the world. It's a fascinating computational biochemistry project. A small team so each member gets a lot of responsibility. Very generous with the compensation. The team members are very generous with their time and will share their knowledge with you.,"These are very long projects when compared to the rest of the industry. You have to commit many years to get through one. While management professes to be open and transparent, they really are not.",,4.0,5.0,5.0,3.0,5.0,3.0,Recommends,Neutral Outlook,Approves of CEO
Tue Apr 02 2013 11:22:57 GMT-0400 (Eastern Daylight Time), Member Technical Staff,,Former Employee ,Phenomenally brilliant colleagues; exceptional compensation,I worked at D. E. Shaw & Co. - Investment Firm full-time for more than 3 years,0,Brilliant colleagues. Hard-working culture; they interview specifically to improve the team.,"Intensely competitive field, lots of secrecy (most of it justifiable)",,5.0,3.0,4.0,4.0,5.0,4.0,Recommends,Neutral Outlook,Approves of CEO
Mon Apr 08 2013 12:43:12 GMT-0400 (Eastern Daylight Time), Finance and Operations,"New York, NY",Former Employee ,Great company to work for,I worked at D. E. Shaw & Co. - Investment Firm full-time for more than 3 years,0,"Smart people, great culture, good pay, challenging work",Lots of work done out of India; Senior back-office management have competing personal agendas,,4.0,5.0,4.0,4.0,4.0,3.0,Recommends,Positive Outlook,Approves of CEO
Tue Feb 26 2013 18:13:27 GMT-0500 (Eastern Standard Time),,, ,Vice President Financial Operations,I worked at D. E. Shaw & Co. - Investment Firm,0,The people are extremely intelligent and qualified. Casual work environment and the company is always investing in technology enhancements.,The company has become overly bureaucratic in the past few years. They have also been eliminating staff in the US and relying on their team in Hyderabad.,,5.0,,,,,,,,
Thu Sep 27 2012 21:41:20 GMT-0400 (Eastern Daylight Time), Vice President,"New York, NY",Former Employee ,Fun!,I worked at D. E. Shaw & Co. - Investment Firm full-time for more than 3 years,0,"Briliant people, good compensation, great work environment.",None! I am now retired!,,5.0,5.0,5.0,5.0,5.0,5.0,Recommends,Positive Outlook,Approves of CEO
